,number,value,params_affinity,params_agglo_metric,params_agglo_n,params_alpha,params_assign_lables,params_clusterer,params_coef0,params_degree,params_eigen_solver,params_epsilon,params_hdbscan_algo,params_hdbscan_leaf_size,params_hdbscan_method,params_hdbscan_metric,params_hdbscan_n,params_kmeans_algo,params_kmeans_init,params_kmeans_n,params_kmeans_n_init,params_kmeans_tol,params_linkage,params_max_eps,params_min_dist,params_min_samples,params_n_oversamples,params_normalizer,params_optics_algo,params_optics_leaf_size,params_optics_method,params_optics_metric,params_optics_n,params_p,params_pca_n,params_pca_tol,params_perplexity,params_reducer,params_solver,params_spec_cluster,params_spec_gamma,params_spec_n,params_spec_n_init,params_spec_n_neighbors,params_tightness,params_tsne_init,params_tsne_lr,params_tsne_method,params_tsne_metric,params_tsne_n,params_umap_metric,params_umap_n,params_umap_n_neighbors,params_whiten,params_xi,state,n_clusters
813,813,0.7519709743848537,,manhattan,8.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,9.0,none,,,,,,,3.0,9.825274562672137,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,8.0
687,687,0.7509274322397108,,,,,,OPTICS,,,,,,,,,,,,,,,,1.0,,,1.0,none,ball_tree,20.0,dbscan,l2,257.0,,3.0,9.361418539760756,,PCA,randomized,,,,,,,,,,,,,,,True,0.95,COMPLETE,3.0
428,428,0.7260552782886545,,,3.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,3.0,none,,,,,,,18.0,9.55362528689462,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
932,932,0.7241100164538808,,l1,19.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,3.0,auto,,,,,,,2.0,9.970877339719395,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,19.0
256,256,0.7235088006562388,,l1,7.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,7.25271554272194,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,7.0
21,21,0.7223737012586234,,l1,8.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,20.0,none,,,,,,,10.0,5.675320524909365,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,8.0
22,22,0.7204576613818711,,l1,7.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,19.0,none,,,,,,,9.0,4.755146291685805,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,7.0
356,356,0.7023505867265535,,euclidean,7.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,3.0,none,,,,,,,19.0,7.332678398304226,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,7.0
814,814,0.6991442951460113,,manhattan,16.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,4.0,9.490006072543109,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,16.0
444,444,0.6942604508938369,,,,,,KMeans,,,,,,,,,,lloyd,k-means++,5.0,,0.1,,,,,2.0,none,,,,,,,3.0,9.99943224236297,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,5.0
799,799,0.6893597852495075,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,QR,,,,,,,13.0,9.02888301819814,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
224,224,0.6877969029192221,,euclidean,8.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,LU,,,,,,,2.0,7.703712020530374,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,8.0
14,14,0.68704216691069,,l1,8.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,8.0,auto,,,,,,,9.0,4.745662184135486,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,8.0
769,769,0.6846872185403591,,manhattan,20.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.311424113587316,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,20.0
317,317,0.6793404706902774,,euclidean,9.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,3.0,none,,,,,,,18.0,6.5369287235624265,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,9.0
563,563,0.6731618443728996,,manhattan,15.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.991596405358935,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,15.0
850,850,0.6731618443728996,,manhattan,15.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.598533854158283,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,15.0
417,417,0.662065308506338,,,,,,KMeans,,,,,,,,,,elkan,random,4.0,5.0,1e-05,,,,,3.0,none,,,,,,,19.0,9.211449588009218,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,4.0
7,7,0.6613149581016449,,l1,9.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,2.0,LU,,,,,,,11.0,6.009256376657975,,PCA,arpack,,,,,,,,,,,,,,,False,,COMPLETE,9.0
349,349,0.6538397927687215,,euclidean,10.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,4.0,none,,,,,,,16.0,7.252121889321497,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,10.0
665,665,0.6486588914330951,,manhattan,12.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,8.0,none,,,,,,,2.0,9.985590078680325,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,12.0
65,65,0.6485654547600547,,,3.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,8.0,auto,,,,,,,11.0,2.590703097323291,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,3.0
137,137,0.6471205842436176,rbf,,,,discretize,Spectral,0.6458382397810141,1.0,lobpcg,,,,,,,,,,,,,,,,7.0,LU,,,,,,,6.0,3.0151907237337667,,PCA,full,15.0,7.1,7.0,14.0,107.0,,,,,,,,,,True,,COMPLETE,7.0
76,76,0.6427547603883185,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,10.0,QR,,,,,,,11.0,3.009642846681496,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,4.0
406,406,0.6286350462772448,,euclidean,12.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,3.0,none,,,,,,,18.0,9.240032917177782,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,12.0
99,99,0.6145041251458155,,,,,,KMeans,,,,,,,,,,elkan,k-means++,6.0,,0.001,,,,,13.0,QR,,,,,,,11.0,1.712899337039328,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,6.0
510,510,0.6091847080134138,,euclidean,19.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.330869354476386,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,19.0
288,288,0.6075599789619446,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,42.133491116294834,t-SNE,,,,,,,10.686820776816829,pca,70.0,barnes_hut,l1,1.0,,,,,,COMPLETE,2.0
96,96,0.6032485582426467,,cosine,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,14.0,LU,,,,,,,13.0,3.35366572439152,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,2.0
455,455,0.5971417815788643,,cosine,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,3.0,9.3430969667994,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,2.0
483,483,0.5971417815788643,,cosine,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,3.0,9.01924835449188,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,2.0
335,335,0.597064755371399,,cosine,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,3.0,none,,,,,,,17.0,6.99831132568997,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,2.0
682,682,0.5966528058052063,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,38.80918264564575,t-SNE,,,,,,,5.132765634173336,random,100.0,barnes_hut,sokalsneath,1.0,,,,,,COMPLETE,2.0
363,363,0.5867024370131124,,,,,,KMeans,,,,,,,,,,elkan,k-means++,8.0,,0.001,,,,,3.0,none,,,,,,,18.0,7.37753630858857,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,8.0
206,206,0.5832754278360341,,,,,,KMeans,,,,,,,,,,lloyd,k-means++,7.0,,1e-06,,,,,2.0,LU,,,,,,,3.0,5.483664914105514,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,7.0
544,544,0.5790748596191406,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,15.006104969942829,t-SNE,,,,,,,7.919332512137686,pca,60.0,barnes_hut,russellrao,1.0,,,,,,COMPLETE,2.0
320,320,0.5768961181177782,,,,5.8,,HDBSCAN,,,,5.1000000000000005,ball_tree,10.0,leaf,braycurtis,292.0,,,,,,,,,76.0,3.0,none,,,,,,,17.0,6.863745692594854,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
226,226,0.5659979581832886,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,0.15,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,braycurtis,17.0,397.0,,,COMPLETE,2.0
30,30,0.562414288520813,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,31.831385139195483,t-SNE,,,,,,,19.655380595526317,pca,65.0,barnes_hut,dice,1.0,,,,,,COMPLETE,2.0
245,245,0.559262912541599,,l1,20.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,8.326101748455008,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,20.0
904,904,0.5582130551338196,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,5.268619537143003,t-SNE,,,,,,,13.476154371929832,pca,15.0,barnes_hut,minkowski,1.0,,,,,,COMPLETE,2.0
376,376,0.5577641914149273,,euclidean,19.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,3.0,none,,,,,,,16.0,6.950869823341231,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,19.0
311,311,0.5571108250301084,,euclidean,15.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,2.0,none,,,,,,,16.0,6.824391973958313,,PCA,arpack,,,,,,,,,,,,,,,False,,COMPLETE,15.0
391,391,0.5564818102358936,,,,,,KMeans,,,,,,,,,,lloyd,random,11.0,15.0,1e-06,,,,,3.0,none,,,,,,,17.0,6.580429490917784,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,11.0
220,220,0.5556712919497254,,euclidean,17.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,none,,,,,,,2.0,6.678963825812865,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,17.0
562,562,0.5551387071609497,,manhattan,17.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.1,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,yule,13.0,352.0,,,COMPLETE,17.0
336,336,0.554575609592947,,,,,,KMeans,,,,,,,,,,lloyd,k-means++,15.0,,0.0001,,,,,3.0,none,,,,,,,17.0,6.921184558479628,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,15.0
15,15,0.5540648102760315,,l1,9.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,0.0,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,sokalsneath,2.0,37.0,,,COMPLETE,9.0
414,414,0.5540384781357721,,euclidean,16.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,3.0,none,,,,,,,19.0,9.750910902739198,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,16.0
525,525,0.5523716198044105,,,,,,KMeans,,,,,,,,,,elkan,k-means++,18.0,,1.0,,,,,1.0,none,,,,,,,4.0,9.75358146294478,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,18.0
26,26,0.5500593202086754,,,5.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,18.0,none,,,,,,,2.0,7.325484890301863,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,5.0
675,675,0.5356924533843994,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.05,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,braycurtis,19.0,407.0,,,COMPLETE,4.0
638,638,0.5335861444473267,,manhattan,5.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,22.33418584482238,t-SNE,,,,,,,17.669093641604867,random,70.0,barnes_hut,correlation,1.0,,,,,,COMPLETE,5.0
671,671,0.5272004481073361,,,14.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,1.0,none,,,,,,,3.0,9.58750085677056,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,14.0
897,897,0.5268081426620483,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.15,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,minkowski,9.0,122.0,,,COMPLETE,3.0
742,742,0.5262893887027595,,,,,,KMeans,,,,,,,,,,lloyd,k-means++,16.0,,1e-05,,,,,1.0,none,,,,,,,4.0,9.652975933787689,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,16.0
384,384,0.5237375497817993,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,33.263603600935255,t-SNE,,,,,,,19.76255461356652,random,60.0,barnes_hut,yule,1.0,,,,,,COMPLETE,2.0
18,18,0.5235700011253357,,l1,6.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,5.002060053738639,t-SNE,,,,,,,5.3309929417579855,pca,100.0,barnes_hut,euclidean,1.0,,,,,,COMPLETE,6.0
8,8,0.5215746174916116,,,,,,KMeans,,,,,,,,,,elkan,k-means++,16.0,,1e-05,,,,,7.0,auto,,,,,,,11.0,3.61267329096329,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,16.0
475,475,0.5203473766370711,,,,,,KMeans,,,,,,,,,,lloyd,random,11.0,15.0,1.0,,,,,2.0,none,,,,,,,3.0,8.690826227828325,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,11.0
11,11,0.5194599787976101,,,,,,KMeans,,,,,,,,,,lloyd,k-means++,17.0,,1e-05,,,,,7.0,auto,,,,,,,12.0,4.840438993157801,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,17.0
585,585,0.5179657340049744,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.45,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,euclidean,18.0,292.0,,,COMPLETE,4.0
611,611,0.5100675312237335,,,,,,KMeans,,,,,,,,,,lloyd,k-means++,12.0,,0.01,,,,,1.0,none,,,,,,,2.0,0.169191887442742,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,12.0
197,197,0.5057011694289419,,euclidean,10.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,6.3672152975642256,,PCA,full,,,,,,,,,,,,,,,True,,COMPLETE,10.0
262,262,0.501017666477256,,euclidean,12.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,2.0,auto,,,,,,,2.0,6.851677816838989,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,12.0
97,97,0.5008549196265558,,,14.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,10.0,QR,,,,,,,12.0,4.972589047437773,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,14.0
9,9,0.492695689201355,,euclidean,11.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.4,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,euclidean,19.0,502.0,,,COMPLETE,11.0
934,934,0.4920933535775246,rbf,,,,cluster_qr,Spectral,95.54073603143546,2.0,arpack,,,,,,,,,,,,,,,,2.0,none,,,,,,,2.0,9.981134820580897,,PCA,randomized,12.0,5.6,15.0,1.0,472.0,,,,,,,,,,True,,COMPLETE,15.0
636,636,0.4898836773506975,,,,,,KMeans,,,,,,,,,,elkan,k-means++,18.0,,0.001,,,,,1.0,none,,,,,,,3.0,4.614452545071891,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,18.0
900,900,0.487895963887109,,cosine,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,2.0,9.83283462300536,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
235,235,0.4808180759814021,,l1,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,7.483873422170572,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
983,983,0.4742630882412834,,,,,,OPTICS,,,,,,,,,,,,,,,,100.0,,,2.0,none,auto,25.0,xi,correlation,7.0,,2.0,9.794554317186844,,PCA,randomized,,,,,,,,,,,,,,,True,0.45,COMPLETE,142.0
582,582,0.4663636859731414,,,,,,KMeans,,,,,,,,,,elkan,random,14.0,13.0,1e-06,,,,,1.0,none,,,,,,,2.0,4.502394402299578,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,14.0
823,823,0.4659321764703445,,manhattan,18.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,QR,,,,,,,4.0,9.650524152348998,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,18.0
250,250,0.4648864760394174,,,,,,KMeans,,,,,,,,,,lloyd,random,13.0,15.0,0.01,,,,,1.0,auto,,,,,,,2.0,7.03519348019098,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,13.0
424,424,0.4645592868328094,,cosine,13.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,0.15,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,sokalsneath,17.0,42.0,,,COMPLETE,13.0
79,79,0.4589645862579345,,,,,,KMeans,,,,,,,,,,lloyd,random,13.0,20.0,1e-06,,,0.2,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,correlation,20.0,372.0,,,COMPLETE,13.0
921,921,0.4561741352081299,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,0.35,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,canberra,4.0,22.0,,,COMPLETE,3.0
537,537,0.453050285577774,,manhattan,9.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.7000000000000001,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,manhattan,16.0,482.0,,,COMPLETE,9.0
662,662,0.4516014916924913,,,,,,KMeans,,,,,,,,,,lloyd,random,19.0,18.0,1e-05,,,,,1.0,none,,,,,,,2.0,9.584497586638246,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,19.0
715,715,0.4473536259917891,,,,,,KMeans,,,,,,,,,,elkan,random,6.0,4.0,0.1,,,,,2.0,none,,,,,,,3.0,9.41960396727057,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,6.0
846,846,0.4417167202043642,,,,,,KMeans,,,,,,,,,,lloyd,k-means++,10.0,,0.0001,,,,,1.0,none,,,,,,,4.0,9.857581775674364,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,10.0
810,810,0.440958708524704,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.6000000000000001,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,euclidean,2.0,237.0,,,COMPLETE,2.0
724,724,0.4380497491960002,,cosine,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,4.0,9.64919964396611,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
870,870,0.4380497491960002,,cosine,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,4.0,9.135741341577862,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
446,446,0.4278850853443146,,euclidean,8.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,0.05,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,cosine,7.0,202.0,,,COMPLETE,8.0
632,632,0.4237454831600189,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.55,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,minkowski,6.0,62.0,,,COMPLETE,3.0
752,752,0.4137947058244148,,cosine,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.657280008521486,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
780,780,0.4137947058244148,,cosine,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.998809721118372,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
19,19,0.4079733490943908,,cosine,16.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,0.95,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,minkowski,5.0,192.0,,,COMPLETE,16.0
898,898,0.4072688917956384,,,,,,KMeans,,,,,,,,,,lloyd,k-means++,3.0,,1.0,,,,,1.0,none,,,,,,,5.0,9.455346693651071,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
128,128,0.4025479629184703,,,,,,KMeans,,,,,,,,,,lloyd,random,20.0,1.0,1.0,,,,,5.0,LU,,,,,,,9.0,3.5057161930989627,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,20.0
594,594,0.3999897837638855,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,19.131725272318235,t-SNE,,,,,,,12.949654105751655,random,55.0,barnes_hut,manhattan,2.0,,,,,,COMPLETE,4.0
701,701,0.3906885087490082,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.0,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,canberra,10.0,7.0,,,COMPLETE,2.0
745,745,0.3895744085311889,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.7000000000000001,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,correlation,5.0,132.0,,,COMPLETE,2.0
928,928,0.3833514386432048,,,,,,KMeans,,,,,,,,,,elkan,random,6.0,8.0,0.1,,,,,3.0,QR,,,,,,,2.0,9.631365839180996,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,6.0
354,354,0.3769861161708832,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,0.8500000000000001,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,cosine,9.0,322.0,,,COMPLETE,2.0
452,452,0.3732991814613342,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,37.43237098778084,t-SNE,,,,,,,15.024336041835602,pca,50.0,barnes_hut,canberra,2.0,,,,,,COMPLETE,2.0
986,986,0.3691286336336207,,,,,,KMeans,,,,,,,,,,lloyd,random,14.0,18.0,0.01,,,,,2.0,QR,,,,,,,2.0,9.571056695185067,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,14.0
955,955,0.3689543711839846,,,,,,KMeans,,,,,,,,,,lloyd,k-means++,19.0,,0.001,,,,,3.0,QR,,,,,,,2.0,9.530877279710978,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,19.0
991,991,0.3667189572874474,nearest_neighbors,,,,discretize,Spectral,7.343078874883091,4.0,lobpcg,,,,,,,,,,,,,,,,2.0,none,,,,,,,2.0,0.6869202316799683,,PCA,randomized,15.0,7.6,11.0,12.0,412.0,,,,,,,,,,True,,COMPLETE,11.0
971,971,0.3655898571014404,,l1,2.0,,,Agglomerative,,,,,,,,,,,,,,,single,,0.65,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,correlation,14.0,112.0,,,COMPLETE,2.0
119,119,0.3645092844963074,,l2,4.0,,,Agglomerative,,,,,,,,,,,,,,,single,,0.2,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,rogerstanimoto,14.0,97.0,,,COMPLETE,4.0
553,553,0.3632003926104183,,,,,,KMeans,,,,,,,,,,lloyd,random,8.0,6.0,0.0001,,,,,1.0,none,,,,,,,4.0,9.99290590111469,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,8.0
56,56,0.3591864109039306,,,,,,KMeans,,,,,,,,,,elkan,k-means++,10.0,,0.0001,,,,,,,,,,,,,,,5.015388153122437,t-SNE,,,,,,,13.470258186249517,random,80.0,barnes_hut,l2,2.0,,,,,,COMPLETE,10.0
17,17,0.3583700563536176,,,4.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,12.0,QR,,,,,,,4.0,8.123273384297665,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
772,772,0.3578322219247967,,,,,,KMeans,,,,,,,,,,elkan,random,3.0,8.0,0.01,,,,,1.0,none,,,,,,,4.0,9.65029021870288,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,3.0
820,820,0.3540823434967555,,,,,,KMeans,,,,,,,,,,elkan,random,16.0,13.0,1e-05,,,,,1.0,none,,,,,,,3.0,9.48241951154825,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,16.0
875,875,0.3536909520626068,,l1,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.75,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,manhattan,20.0,52.0,,,COMPLETE,2.0
86,86,0.3417206704616546,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,,,,,,,,,,,15.71605998500016,t-SNE,,,,,,,16.263299975174206,random,45.0,barnes_hut,chebyshev,1.0,,,,,,COMPLETE,2.0
874,874,0.3376539710908525,,,,,,KMeans,,,,,,,,,,elkan,random,17.0,3.0,1e-06,,,,,1.0,QR,,,,,,,3.0,9.823187768989222,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,17.0
158,158,0.3359118700027466,,l2,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,,,,,,,,,,,41.08108774746128,t-SNE,,,,,,,16.322945180878804,random,75.0,barnes_hut,jaccard,1.0,,,,,,COMPLETE,3.0
838,838,0.3274626135826111,,cosine,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,30.125066437665087,t-SNE,,,,,,,19.14663448564654,random,75.0,exact,sokalmichener,13.0,,,,,,COMPLETE,2.0
787,787,0.3110695779323578,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.35,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,rogerstanimoto,12.0,277.0,,,COMPLETE,2.0
282,282,0.3087359666824341,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,0.5,,,,,,,,,,,,,UMAP,,,,,,,,,,,,,yule,5.0,437.0,,,COMPLETE,2.0
815,815,0.2996649742126465,,l1,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,13.549623756362692,t-SNE,,,,,,,16.56242544927005,pca,20.0,barnes_hut,jaccard,2.0,,,,,,COMPLETE,2.0
750,750,0.2936957478523254,nearest_neighbors,,,,kmeans,Spectral,7.211464450787361,3.0,lobpcg,,,,,,,,,,,,,,,,,,,,,,,,,,46.83726712706468,t-SNE,,20.0,1.1,6.0,17.0,462.0,9.172747513184424,random,85.0,exact,chebyshev,20.0,,,,,,COMPLETE,6.0
